x_ft,y_ft,Kxx,Kxy,Kyy
9.945452587175902445e+05,2.173500235876192746e+05,1.683849758606066702e-04,7.770389976712667500e-05,2.653802383966607668e-04
9.947266646591757890e+05,2.175558272308631567e+05,1.923790170211823786e-04,6.163258538395948176e-05,2.639471731506536989e-04
9.949285557599720778e+05,2.177160900691651623e+05,7.590574673283249571e-05,7.898425441839664345e-05,1.598007891970231972e-04
9.941241218960479600e+05,2.187365854121797602e+05,3.151036427542150951e-04,1.294830652942579631e-04,4.478644927499206936e-04
9.942622516349361977e+05,2.180817978201961669e+05,7.211440829336035127e-05,5.896648118993120743e-05,1.781987332423952040e-04
9.942848085004532477e+05,2.183900151898453478e+05,3.395632047238253230e-04,-4.341690061566949691e-05,4.362242244799272983e-04
9.945065747918817215e+05,2.185557404630605306e+05,1.491222309980183883e-04,2.016472131325021687e-05,1.733877787093336133e-04
9.946506376058425521e+05,2.187825396999718796e+05,3.114580027031676308e-04,-3.547487211381630064e-06,3.067719324812592080e-04
9.940062803844041191e+05,2.197352377324206464e+05,1.333783327288869808e-02,-7.416759181618300459e-03,4.124231847307062090e-03
9.941363297347974731e+05,2.199696813841049443e+05,1.367720818265790068e-02,-7.519294854239698227e-03,4.133869598964325272e-03
9.942312638400619617e+05,2.190520701106816123e+05,5.900714471806786177e-04,1.672097801760782392e-05,5.634515241321590845e-04
9.943393737278167391e+05,2.192666281922598137e+05,1.225817093801722497e-04,6.749694676824079731e-05,1.846572921111790133e-04
9.944616611819112441e+05,2.194831039280406840e+05,1.357118031958869455e-04,9.335474527136618716e-05,2.522289873742048698e-04
9.945900439515134785e+05,2.197170339008299925e+05,1.306455257526405948e-04,8.152215186152309532e-05,2.346820382373832037e-04
9.947337433258576784e+05,2.190434542794656008e+05,1.437550107078287430e-04,5.793556434424052855e-05,2.297366927546988719e-04
9.947237865820362931e+05,2.199614732628597994e+05,2.885375341654428951e-04,5.801901122419635126e-05,3.159408484366897879e-04
9.948357254346770933e+05,2.192756321314178349e+05,2.123686156079714429e-04,5.144880260793135518e-05,2.822832363454894924e-04
9.957444951063274639e+05,2.138229284926800174e+05,1.350984839513049064e-05,1.405068839123368920e-04,1.461317984432074875e-03
9.959760666275718249e+05,2.135966697055854020e+05,4.657636684344857196e-04,-5.600366001848296812e-05,6.733908520619218787e-06
9.949512658837095369e+05,2.150010723121949995e+05,4.977519610090922354e-04,-1.505389916757306695e-05,5.307658235953551006e-04
9.951785583501360379e+05,2.148755128710826684e+05,2.767694195548619411e-04,4.487490630051372631e-04,7.275938283639448324e-04
9.960859271484817145e+05,2.142442569442742097e+05,1.954270756944969734e-04,3.149245127780757607e-04,5.074908294874575431e-04
9.950428060277795885e+05,2.152755000203203817e+05,3.430643495021999884e-04,1.757712086183800188e-05,5.246444364529015978e-04
9.952444330004219664e+05,2.151574103368284123e+05,-5.093884687361794855e-19,0.000000000000000000e+00,-1.273471171840448714e-19
9.951776601199737052e+05,2.154984158907610108e+05,3.267708710808122892e-04,1.055681872247390789e-04,4.203465782511971323e-04
9.953485298960935324e+05,2.151351768393589591e+05,5.071777637048229675e-03,3.202052837220329892e-03,7.414959456714882539e-03
9.953483997496736702e+05,2.156668424778759654e+05,8.380154193302605161e-04,2.721238102316491173e-04,1.133460219459957998e-03
9.954242023431694834e+05,2.153679497333952168e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.954581135585585143e+05,2.158174466950273782e+05,5.848859166936425102e-02,1.041937557442059320e-01,1.856146374228684892e-01
9.954922452890465502e+05,2.153104143440492335e+05,2.386461802158121055e-03,3.836058621100055330e-03,6.166176944968782686e-03
9.955441936642250512e+05,2.155848314813108009e+05,0.000000000000000000e+00,0.000000000000000000e+00,-2.013213349440835157e-20
9.955004426149893552e+05,2.159776504851028731e+05,9.918574133202494054e-04,1.166064079472285816e-03,2.451495275652420310e-03
9.956160240258906269e+05,2.155488612195760652e+05,9.546876406934102881e-04,1.765443961498858183e-03,3.264724762676290710e-03
9.956553662280426361e+05,2.157063893067089666e+05,6.442293397557997958e-02,1.138184622605937640e-01,2.010874319427420898e-01
9.956984211565225851e+05,2.158361270594445523e+05,2.195391851115625122e-03,7.414239139998102506e-04,2.503923934906895736e-04
9.957409881736611715e+05,2.157861803925611021e+05,5.511252704554312799e-03,9.681591585497048222e-03,1.700760619285508410e-02
9.958803660301745404e+05,2.159662194127078692e+05,1.806702298117708128e-03,1.963394755776106011e-03,2.365634372116898199e-03
9.949793560500888852e+05,2.165287201427949767e+05,2.911439523969389835e-04,5.106868669473126949e-05,3.285115952396338137e-04
9.951479026455560233e+05,2.167219383906358562e+05,1.336475132662440983e-04,7.267125639898610429e-05,2.076422177790118804e-04
9.952593882078452734e+05,2.169506561807864928e+05,1.677312038640417610e-04,6.026309378799467960e-05,2.411533773882502073e-04
9.956085627046148293e+05,2.161580282044312335e+05,6.265487150909489038e-04,3.159267348629845478e-04,8.827176051496241896e-04
9.958028591594891623e+05,2.163461475929917069e+05,5.039919073302140742e-04,1.862098559722767594e-06,6.004050467077080497e-04
9.957922233246366959e+05,2.160567050901926414e+05,6.770688259066534685e-04,2.097410621948543521e-04,1.578232377845261531e-03
9.959356686973732430e+05,2.162822836624638003e+05,9.539181719545078127e-04,4.595632949602762737e-04,6.934569917150549753e-04
9.958993822705434868e+05,2.166540543434357096e+05,1.036339391956664184e-02,4.571341632491136321e-03,5.395397641843025470e-03
9.951800724718814017e+05,2.178987089449524356e+05,4.809271883156955823e-04,2.960783862731981945e-05,3.461186875594371415e-04
9.953155978087348631e+05,2.172281869723588752e+05,2.508622259072375489e-04,1.285793329840984244e-05,2.779029061462972216e-04
9.954082880439611617e+05,2.174699208350204281e+05,1.640435716730958258e-04,6.599785118369623830e-05,2.547686157293296079e-04
9.956266753193588229e+05,2.176570360720485041e+05,1.554056721373779887e-04,1.369941726676564416e-04,2.592574562358779494e-04
9.957705309588258388e+05,2.178594232404575450e+05,2.114593022412482196e-04,2.087003004365303401e-04,4.855645203659215373e-04
9.952027694128326839e+05,2.181833466893838195e+05,1.861665293328359518e-04,2.674744998475177474e-05,2.323574584033479798e-04
9.952795011829220457e+05,2.184190734351938299e+05,8.760885782160712874e-05,8.913021011098074692e-05,2.289785422990742061e-04
9.953359442272793967e+05,2.186988606128717656e+05,2.209328249278969252e-04,3.913094006714163640e-05,2.655985928044919914e-04
9.954788970174891874e+05,2.189316514231629262e+05,1.373369911283927377e-04,9.115704573196343119e-05,2.165403166207476970e-04
9.958904304667259566e+05,2.180858502413028909e+05,1.794155080281888961e-04,1.438983939332252838e-04,2.725170645375327139e-04
9.949604797955425456e+05,2.195108766308800259e+05,1.997168859465102289e-04,4.264193341857730192e-05,2.506469388180925331e-04
9.951836067878485192e+05,2.197220991594479419e+05,1.263999966656157272e-04,6.463568998017406341e-05,1.811741251007548798e-04
9.953406444056371693e+05,2.199399234111985133e+05,1.092559161904467480e-04,9.340671595554220024e-05,2.258681623218058445e-04
9.956394136483881157e+05,2.191300508291740261e+05,1.806029475041412034e-04,2.322473802833688284e-05,2.117381203028024942e-04
9.956748692848255159e+05,2.194416544893051032e+05,2.093639400278002370e-04,3.091605966021802640e-06,2.507018083402144095e-04
9.959026765050484100e+05,2.196401631090766750e+05,7.975308292965692305e-05,8.411966628674546120e-05,1.781506967351695250e-04
9.960685951208083425e+05,2.136687981567455863e+05,1.297477312379296047e-03,9.393394934838304863e-04,6.800571197660501294e-04
9.963231157621369930e+05,2.145399567798731732e+05,3.483788193152809751e-04,5.014773337304027521e-04,7.218565030435046331e-04
9.964155198159907013e+05,2.146990595954438031e+05,1.353390302137083795e-04,1.911315047472756431e-04,2.699239978982620534e-04
9.967826423665740294e+05,2.146153423805243510e+05,9.457041272890075786e-04,8.330892524709270506e-04,7.338846078340838155e-04
9.968572003620248288e+05,2.147231904877862835e+05,1.651946110722614510e-03,6.379640560421856281e-04,3.689424509990174073e-04
9.964947416769284755e+05,2.149329199057260703e+05,7.420275537742492510e-04,1.081284908988732737e-04,1.804250289741046720e-04
9.966394343782085925e+05,2.148361668635766837e+05,9.098432917075020897e-05,-7.044488112865292912e-05,5.454215382428064527e-05
9.966979067013591994e+05,2.151080087669948116e+05,1.680539551571103365e-02,2.473486725115079179e-02,3.640578749605025838e-02
9.968477643491681665e+05,2.154125248930614034e+05,6.014538316913553415e-05,1.000304158145269242e-04,1.663649570556218816e-04
9.970216800673430553e+05,2.156689934372821881e+05,4.150134269524827192e-05,4.985934512215391655e-05,5.990057512752918433e-05
9.960456900573492749e+05,2.162511177685009025e+05,1.251031986054837973e-02,1.221576949887282111e-02,1.192815420492776904e-02
9.960767638315788936e+05,2.168060872118038824e+05,1.694737096143679260e-04,6.228570441581164163e-05,6.271405954211477869e-05
9.960661839909792179e+05,2.163322839901027328e+05,1.849561065738550454e-03,1.731601084973557417e-03,1.621164271364184404e-03
9.962347296365363291e+05,2.170323932542638213e+05,1.333897963925301353e-04,2.393023287339585321e-04,4.320095501273641444e-04
9.962995182429417036e+05,2.172768655417020200e+05,1.914165980615596652e-04,3.419367911516252648e-04,6.312921141325835784e-04
9.964058187306364998e+05,2.174890796978895669e+05,1.759103099471554942e-04,2.928385620753189231e-04,5.458925816908715475e-04
9.965789094808868831e+05,2.177120107917560672e+05,9.351414563021578528e-04,7.899042741013424991e-05,7.597772400088304099e-04
9.967266350700259209e+05,2.179410383943449415e+05,1.750917545618711237e-04,1.997064748396270250e-04,3.888655111393953608e-04
9.968338277291906998e+05,2.175621228949359793e+05,-4.723520850531002477e-20,0.000000000000000000e+00,0.000000000000000000e+00
9.960517744605796179e+05,2.182771991990962415e+05,1.107791788856315318e-04,5.793286027620862767e-05,1.219802271225632097e-04
9.961917971034164075e+05,2.185315997581951087e+05,8.591407089354386644e-04,-3.176429840919755849e-04,4.126277690460458582e-04
9.962852075530282455e+05,2.187925057124535087e+05,2.119724054822860900e-04,-4.177641621980515734e-05,1.919236287383133241e-04
9.968031461066236952e+05,2.181784713828768290e+05,1.601089121321330950e-04,2.088162252091771681e-04,4.206175470488023363e-04
9.968458139862372773e+05,2.184668153977748880e+05,4.203593498327427760e-04,5.348222015090460724e-05,4.875887868979935508e-04
9.960455540542930830e+05,2.198537018143675232e+05,8.853112085072100139e-05,1.115020523359261379e-04,2.296731901370351937e-04
9.963357296200777637e+05,2.190652352044744475e+05,2.874521166759121484e-04,-2.102713025450952725e-05,2.492711979948269334e-04
9.964852842660379829e+05,2.193200995457641839e+05,1.050841327155058202e-04,6.282070180130612687e-05,2.215653987643323832e-04
9.967229554037783528e+05,2.194696410962397349e+05,7.875221896554238793e-05,9.228347724572123789e-05,1.900269041013543151e-04
9.969249977801896166e+05,2.196499975360185199e+05,1.518560418282258238e-04,-1.277609069280070963e-05,2.343464321627742035e-04
9.969023034051798750e+05,2.199571836217614764e+05,3.403705446073881534e-04,-3.036278370237082978e-05,4.870570583834235795e-04
9.970013567924065283e+05,2.149368884461310226e+05,1.238922456540932256e-02,2.413976794703590403e-02,4.703509840024354405e-02
9.972029030311736278e+05,2.150195921108114708e+05,7.184265227978632509e-04,1.280206388285766699e-03,2.281274903695080809e-03
9.971278336811570916e+05,2.158699389217884454e+05,5.278902991304291288e-04,5.941183903621474792e-04,6.686553292378214549e-04
9.973580546217012452e+05,2.160405314355995215e+05,1.303879771611752550e-04,1.515900789885880266e-04,1.762398079031540353e-04
9.974810192506796448e+05,2.161925861333920620e+05,2.827290828146336869e-04,1.610268652693951823e-04,9.171200599652587254e-05
9.975472023484266829e+05,2.159383558135295170e+05,3.001621131540470355e-04,4.150885162400170776e-04,5.740180681161220419e-04
9.976959176947711967e+05,2.160954724931037345e+05,3.111514623024457719e-05,1.577933917056193684e-04,8.002133199605822571e-04
9.976909836932519684e+05,2.163429992031528091e+05,2.852860663062786132e-03,2.177733394642013785e-03,3.775798880974273915e-03
9.977179470521252370e+05,2.162177315785670944e+05,8.398572874331106846e-04,-1.001446404813688233e-03,3.515557714145136139e-03
9.979459078258788213e+05,2.165789723848542199e+05,4.972436759515351653e-04,4.554055722988814428e-04,4.170877284341486797e-04
9.970917447395212948e+05,2.175279845735776762e+05,8.684295822274683751e-04,1.315512998520493955e-03,1.992763126329211675e-03
9.972510558377426350e+05,2.179388141954139282e+05,1.351039139920230409e-04,-7.564767312204620953e-05,4.235680728774296710e-05
9.973986495671618031e+05,2.178331714177202666e+05,6.997758879558300948e-02,-4.089787091890213083e-02,2.390245040573272389e-02
9.970600101210661232e+05,2.186748995987680391e+05,1.730886392940606487e-04,1.567760204450455229e-04,3.616935375789857832e-04
9.972048055996564217e+05,2.189085337890351075e+05,2.005140618162204620e-04,1.957729414442367318e-04,4.395168244162559498e-04
9.974641231241597561e+05,2.180448721349562402e+05,1.025350031224235613e-03,2.711636323435706727e-04,7.171181866349325663e-05
9.975631706092857057e+05,2.181183145365584060e+05,2.386698151874152175e-03,3.407335052799842674e-03,4.864432543730683005e-03
9.977123274469312746e+05,2.183311685759055254e+05,1.466667847760085280e-03,2.155760857432337425e-03,3.168614408187124445e-03
9.976833400216101436e+05,2.183473631893940910e+05,8.326037333172437989e-05,1.249351081417962540e-04,1.874695082643225875e-04
9.973268437713352032e+05,2.191488169938251376e+05,2.129712584591751006e-04,2.875765901468036031e-04,5.915738239771674983e-04
9.974836862570502562e+05,2.193503134186191601e+05,2.871529020888203003e-04,3.969331135285756218e-04,7.687082427073998591e-04
9.976897249672085745e+05,2.195399992204848677e+05,2.671440868931344815e-04,1.898664673121039045e-04,6.932548772595416211e-04
9.976860177149639931e+05,2.198670475608235865e+05,1.685039090308995137e-04,2.271740722059467242e-04,4.879755890889926227e-04
9.981667297240045154e+05,2.168866710443143384e+05,2.117354683472663830e-04,5.700709849523835377e-04,1.534844069447924460e-03
9.983849325551438378e+05,2.172794367149395403e+05,5.333604728646873776e-04,6.338025352623914178e-04,7.531597749407031774e-04
9.985199593926235102e+05,2.174044215158503212e+05,5.464057323839554810e-04,4.944720424568395086e-04,4.474744430382883529e-04
9.986088150081553031e+05,2.175484319450342737e+05,1.220775536586148242e-03,1.358388100880220497e-03,1.511513113846508528e-03
9.986546365651178639e+05,2.176676757497839571e+05,1.692259345795953497e-03,2.543662355125409901e-03,3.823419969850354750e-03
9.987188670970079256e+05,2.177716746253496385e+05,5.635426635987451742e-04,8.269377904792010042e-04,1.213441596339407107e-03
9.988847915353660937e+05,2.179157025788077735e+05,3.910687632783603875e-04,2.049332681088099177e-04,6.508633803365933886e-04
9.989913227065090323e+05,2.175813521956984478e+05,0.000000000000000000e+00,2.494171143635553736e-18,1.247085571817776868e-18
9.987205426205573604e+05,2.180334307567523792e+05,5.364775070049162914e-06,-3.459935016071431297e-05,2.231435644389005409e-04
9.980422543967961101e+05,2.195809408471943461e+05,5.188555063604853259e-05,1.433433020491794401e-05,3.960120301409457686e-06
9.982108679192308336e+05,2.199105105961212248e+05,8.588429859713561697e-04,-1.380544983706514454e-04,1.996670815352609353e-04
9.985134383002355462e+05,2.197163382088250655e+05,1.950077724936113890e-03,4.138639453533006236e-04,8.783412223685114746e-05
9.986615512911544647e+05,2.199810195577969134e+05,5.680327599280235451e-03,-3.239927265658209057e-03,2.239877369159920875e-03
9.987458892167869490e+05,2.199200060211795790e+05,1.580133069197839574e-03,2.211524983514966819e-03,3.095209414985365323e-03
9.987115093876745086e+05,2.199379086634084815e+05,2.303345580231167845e-03,5.488588954422792942e-04,8.543776500239491862e-04
9.990299116377430037e+05,2.175567446870051499e+05,3.255797826248753302e-02,-2.227987296676871634e-02,1.524642394602501207e-02
9.990179699757607887e+05,2.184706393372007296e+05,2.214142267157442326e-04,4.962723947049299354e-05,1.112332723146799171e-05
9.992210276723095449e+05,2.183294736811608018e+05,1.944032725169218183e-04,8.170156252747144481e-05,3.113364847525148236e-04
9.993402805612820666e+05,2.186613066553806711e+05,1.990221939186292077e-04,1.324929189124757927e-04,8.820309542525210059e-05
9.996301758000546834e+05,2.187242328703585663e+05,8.576373438815466585e-03,3.925124967604064902e-03,2.144043208976431202e-03
9.996765107723771362e+05,2.196751446776233788e+05,6.170795040117579800e-04,-1.604121919350024079e-03,4.169976664935824001e-03
9.998560761843315559e+05,2.198795709417894250e+05,1.470823008988490299e-03,8.115861437193420827e-04,5.527650325635879861e-04
9.998815477752116276e+05,2.195138101304699376e+05,5.734100951002946318e-03,-2.660666168486704522e-03,1.234569206335914314e-03
9.999530743938874220e+05,2.198962408310889441e+05,1.873880450970168187e-03,1.529460638046995023e-04,4.931148498501487050e-04
1.000233274685135111e+06,2.200705761250915821e+05,7.933532780532584085e-06,-3.964969110350078160e-05,1.981586322376670142e-04
9.898454758842822630e+05,2.205554491754043847e+05,5.809262037294829917e-04,3.710516250771280335e-04,9.443049972918902144e-04
9.899565581517934334e+05,2.207880350015771692e+05,6.574446726100725402e-04,4.271939690866884197e-04,1.364569214713779247e-03
9.902100201077484526e+05,2.209337347312648199e+05,7.127286872066483951e-04,4.072690620230458042e-04,1.140223355339472144e-03
9.906088408099754015e+05,2.202763245255084476e+05,1.353168196957994611e-02,7.094761350723972210e-03,1.504457522228718792e-02
9.910180223060291028e+05,2.206347088213977113e+05,2.543661493002895898e-04,1.357559620955527113e-04,2.385509740259167508e-04
9.904086847592421109e+05,2.211293673641280620e+05,3.093320984589525784e-04,3.828069767011882635e-04,8.136816813557982975e-04
9.904534978083424503e+05,2.214171925471995200e+05,2.662963073434326182e-04,4.450016581747515067e-04,8.122902043477565068e-04
9.906092170683286386e+05,2.216074804308920866e+05,2.694781771738331377e-04,3.482222446964307349e-04,7.392680519261003117e-04
9.907825583871738054e+05,2.218161235257138906e+05,2.679774689606290910e-04,2.719015481601858735e-04,7.201165516797887944e-04
9.901625371626493288e+05,2.224877748239009234e+05,3.460326161794780703e-04,-5.022536924107897732e-05,2.846765237294703109e-04
9.902531860573547892e+05,2.227640536906118214e+05,1.609118024063909704e-04,4.532452978433104413e-05,2.087035311686641717e-04
9.904253442597870016e+05,2.229778461841394310e+05,1.551301167700484243e-04,7.283773420835632406e-05,2.549553762334137415e-04
9.908666559749696171e+05,2.220939149930925341e+05,1.295943291742926396e-03,-1.652512775932912564e-04,9.949172501591183569e-04
9.905375141464275075e+05,2.232115339205241762e+05,1.066679800502812322e-04,9.893977403423686147e-05,2.333220281475351923e-04
9.905743638461736264e+05,2.234554221846047440e+05,1.974797878098235595e-04,1.844460823969543335e-04,3.916756498199098157e-04
9.906453949878682615e+05,2.237983997927646269e+05,3.730553456178223510e-04,1.491927414932689162e-04,4.900425665515941538e-04
9.908179559626802802e+05,2.239772651067183760e+05,7.310386344464047444e-05,1.047647150498931046e-04,2.039767157965727035e-04
9.902062586408957141e+05,2.243059166585139756e+05,9.515173058271216336e-05,9.594615838579545182e-05,2.149245193599241171e-04
9.902632690695746569e+05,2.245767956127931247e+05,2.257825692347476909e-04,1.049571996526763409e-05,2.113921796054972751e-04
9.903099868703091051e+05,2.248869468171587796e+05,2.635079889748877247e-04,3.351028293191498703e-06,2.755970688580324868e-04
9.900640842437625397e+05,2.253292092834583018e+05,1.372245530543307265e-02,-7.827367552397129780e-03,4.464775540282647434e-03
9.901927218765863217e+05,2.255564330984706758e+05,1.491510123820741912e-02,-8.148642444747788288e-03,4.451888903190951048e-03
9.903255338797076838e+05,2.257901725219787622e+05,1.484714631084827104e-02,-8.267070429739013099e-03,4.603204687242044152e-03
9.905398374078104971e+05,2.250787469479021966e+05,8.404885276991229447e-05,9.619778148938943696e-05,1.895623280124414259e-04
9.907700859887563856e+05,2.252424739969240909e+05,1.232118946379918316e-04,7.989185600066283331e-05,2.232517277703956725e-04
9.907886909077428281e+05,2.255229045003216597e+05,1.687415118355474182e-04,5.536555832802757200e-05,2.290193772396340727e-04
9.908409520557118813e+05,2.258073814309098234e+05,2.241571679426279868e-04,3.975871549884851130e-05,2.716791902253617606e-04
9.901290106419855729e+05,2.261826211090067809e+05,1.472901726768122664e-03,2.226874884555016254e-03,4.165785856799191465e-03
9.902113332597297849e+05,2.264422538702948659e+05,1.223585440297002107e-03,1.153405835393637438e-03,2.451540358523662030e-03
9.903591851790915243e+05,2.267267333027689892e+05,6.531160690819555687e-04,7.477903382211250650e-05,6.987866486160659819e-04
9.904546568759976653e+05,2.260165724192293419e+05,1.461359078802526058e-02,-8.045792755840507765e-03,4.429765552418567058e-03
9.904739069390891818e+05,2.269280952278563054e+05,4.752534772200526169e-04,2.414987968298223237e-04,6.247564338668692638e-04
9.905829401903991820e+05,2.262084355457732745e+05,1.648972887966331999e-02,-9.139399767379324455e-03,5.065494327865424293e-03
9.907739498298879480e+05,2.265104730443852313e+05,2.820422003836487237e-02,-1.554242828645913121e-02,8.564926692216010690e-03
9.909114698456827318e+05,2.267151717167365423e+05,1.452401186102430727e-02,-8.063174844755568657e-03,4.476365703856825633e-03
9.901998171945537906e+05,2.277143076672159659e+05,3.131725997193839247e-04,2.204195229843391220e-04,1.687964321415510061e-04
9.903470548761158716e+05,2.279505685392825690e+05,1.954144575241599686e-03,1.539163996113409607e-04,7.785681165322942210e-04
9.905419361884605605e+05,2.272581861727423093e+05,4.392124346828058315e-04,3.671901726019309977e-04,8.765383119240823234e-04
9.906755887634454994e+05,2.274266994419261464e+05,3.100616330331601098e-04,1.682743179835415113e-04,4.040799484075458079e-04
9.909304521600913722e+05,2.276105980849452899e+05,2.973562848871769224e-04,1.094793677520224378e-04,4.310168626547463506e-04
9.904802404710830888e+05,2.281044343267210352e+05,1.180887155975430744e-03,8.747075205283940010e-04,2.353104342374427380e-03
9.906312960661558900e+05,2.281320613785495516e+05,4.928636996635189435e-03,1.074850348024387024e-02,2.914816682924697283e-02
9.905026871972952504e+05,2.283747519434272253e+05,2.045514743197311617e-06,3.411635557032158917e-05,5.690136046544937327e-04
9.908475205676450860e+05,2.282912695202858013e+05,2.018217365254729666e-04,1.918321017813535165e-04,5.505278263962863454e-04
9.908991353016620269e+05,2.285385155549979245e+05,2.258773627335983520e-05,7.797297994317518095e-05,4.627639004940854815e-04
9.909133949320871616e+05,2.288148881568174111e+05,7.540495892469444949e-05,1.346062103434182255e-04,6.057008743137362421e-04
9.909581910739089362e+05,2.291590091908340401e+05,9.126225192021546629e-04,4.471944839821790285e-04,1.673027128597766224e-03
9.910574944706199458e+05,2.297112857747914968e+05,9.791459395948131457e-05,3.386260898330954098e-04,1.171098444866175339e-03
9.911875060199090512e+05,2.214715826133455848e+05,2.249476559117754085e-03,3.393157368437457137e-04,2.220700642055224835e-04
9.910423688545866171e+05,2.220169655614439398e+05,2.243013315161073318e-03,-3.105477738415121734e-03,4.299569654181635558e-03
9.912998172121652169e+05,2.215105672205911833e+05,9.907562783645258459e-04,-2.827444736928751015e-05,1.774592640383899846e-04
9.914108881329045398e+05,2.212228441302107531e+05,3.157584368938006186e-04,-2.324162547852894566e-04,1.710716458435860654e-04
9.914609102622765349e+05,2.218967473130034632e+05,2.040989578298674529e-06,7.706532883558867036e-06,2.909894774420206538e-05
9.915569131757946452e+05,2.210803046021034825e+05,3.139836188634985794e-04,-1.427202216302257980e-04,6.487300750245841244e-05
9.919029753526210552e+05,2.212051933567695960e+05,1.179147818839956525e-03,2.704835358328371109e-05,6.204594707100353951e-07
9.910338189726378769e+05,2.223268128436854167e+05,3.152117569089037466e-04,3.053998332635512384e-04,6.172237608345097293e-04
9.911126046372385463e+05,2.225629861143704620e+05,5.408140902272459520e-04,6.472384030490566532e-04,1.158393641106585320e-03
9.912626451997248223e+05,2.228085409704062331e+05,1.185670566401666017e-03,1.857151148619654805e-03,3.569531789365015112e-03
9.915143437136916909e+05,2.223476327025369974e+05,2.798636749866382976e-06,1.307244443997483109e-05,6.106144487825489837e-05
9.916816599642768269e+05,2.228401738363692712e+05,8.928676075181538269e-04,8.499644233638971444e-04,8.091227802433560452e-04
9.919853372745601228e+05,2.230910639863290708e+05,1.061374501178243999e-03,1.022422404424236332e-03,9.848998368701946879e-04
9.914398164833943592e+05,2.230494533598934358e+05,4.571625839186635280e-04,6.822486116650069380e-04,1.414984942400494003e-03
9.914851998737831600e+05,2.234224535041589697e+05,2.927421180339755753e-04,3.205463336943598540e-04,6.004282623251733751e-04
9.911168996630045585e+05,2.241204045101372176e+05,9.973448404458367560e-06,-2.164171629357557197e-05,9.207913654431827547e-05
9.912629368138413411e+05,2.243535073146783980e+05,1.690218436595119308e-06,2.246250344029614671e-06,4.509529122320676674e-06
9.913480071881945478e+05,2.246165425349372963e+05,2.810734010025558330e-06,1.590988673655557746e-06,4.853780507494819419e-06
9.913548937793187797e+05,2.249070159570241231e+05,5.123832176601146533e-05,-1.733042312636077372e-05,7.382940123029647884e-05
9.914606787951631704e+05,2.251562387957432948e+05,1.839386668986792378e-04,6.084549367031568383e-05,2.614818349784886259e-04
9.916788621268685674e+05,2.253535483073768264e+05,3.114539113889616424e-04,-8.110202371199328982e-06,2.923582364919329111e-04
9.918544528413363732e+05,2.255416752337502840e+05,1.487239219803894875e-04,5.305265007334174806e-05,2.151346014299034557e-04
9.920018028216363164e+05,2.257839091206118464e+05,1.682719638707902052e-04,3.473277720445880264e-05,2.276931022262962791e-04
9.910450251033147797e+05,2.260107807672219060e+05,1.297923094376042226e-04,5.165708132440600074e-05,2.047824778578930720e-04
9.910400590191743104e+05,2.269433289779099287e+05,1.541894547785358643e-02,-8.548031869872650679e-03,4.738900526842652720e-03
9.911837994049412664e+05,2.262439232311196101e+05,1.880294797744799221e-04,3.617622459091583215e-05,2.341266816028032523e-04
9.913596427067796467e+05,2.264702381076074089e+05,1.518627893514054507e-04,6.665154257665032551e-05,2.425155442679196379e-04
9.915139723206057679e+05,2.266317155461798538e+05,2.108312504745095970e-04,2.751124981809714015e-04,5.238991753222699190e-04
9.916374224359107902e+05,2.269362606408742140e+05,7.394120390400282100e-04,-4.330421128286659306e-06,4.826384665407031744e-04
9.910187190765705891e+05,2.278068702857252792e+05,3.890455317852144147e-04,4.407402195519760581e-04,1.007318058926870213e-03
9.911695639696995495e+05,2.271788872564661724e+05,1.479355125810200705e-02,-8.262323463826836550e-03,4.614577516234726756e-03
9.912923854027985362e+05,2.274026563008409576e+05,1.428578190887388154e-02,-7.688550943284066901e-03,4.137947505047285569e-03
9.913948966463333927e+05,2.275854231001312437e+05,1.648324269115300500e-02,-9.173527833432438411e-03,5.105403984370570844e-03
9.915609492718545953e+05,2.278852778997964924e+05,1.477608692703597307e-02,-8.190102348578573443e-03,4.539617072599870691e-03
9.916851722839642316e+05,2.271833879589092394e+05,2.135952068308489063e-04,-8.843338915265074219e-06,1.940590725521179930e-04
9.917756695446154336e+05,2.274338793500573665e+05,1.099354015889133411e-03,-4.408412634087591903e-04,5.488531707908642782e-04
9.918778575457874686e+05,2.276750433269336354e+05,2.617462038363289304e-04,-4.319674185842940772e-05,1.339848572768293010e-04
9.911437406635762891e+05,2.280903677150250878e+05,4.013264789899766692e-04,4.783141428808896571e-04,9.902523187084253786e-04
9.912854701339653693e+05,2.283470253162775189e+05,3.341631804983866420e-04,4.145814929908275977e-04,7.466060678619778918e-04
9.913995465265441453e+05,2.285392020611121552e+05,4.881625891822271419e-04,6.534021283216415914e-05,5.716148229866921610e-04
9.915267873023329303e+05,2.287729653616969881e+05,4.662737470473657668e-04,5.314416319288291121e-05,5.318833430530758855e-04
9.916478966877683997e+05,2.280398583077446383e+05,1.423574306451778383e-02,-7.806555607823088480e-03,4.280936385395379615e-03
9.915724180039952043e+05,2.284198860928611830e+05,2.919932375825125769e-04,-1.614200590539580766e-04,8.923643465414223853e-05
9.918083035036989022e+05,2.283326946676904336e+05,1.369178995087250161e-02,-7.967613502180882074e-03,4.636564331465638060e-03
9.916883643771806965e+05,2.287079903058040363e+05,1.051984602912908132e-03,-5.849492306379462138e-04,3.252572342565473941e-04
