x_ft,y_ft,Kxx,Kxy,Kyy
9.861650818456488196e+05,2.008087313412288204e+05,1.535189723405775908e+01,-4.977973154185869054e-01,1.453613485627919211e+01
9.862251301971070934e+05,2.003055543911078712e+05,1.349735119829656682e+01,1.472952353952000359e-01,1.425199252802231875e+01
9.863874806548648048e+05,2.001688861150256416e+05,9.684509743593451958e+00,7.421662008931594556e+00,2.556522096314837711e+01
9.863911598026531283e+05,2.007265133667660120e+05,1.152812702899708697e+01,1.022314633584773036e+00,1.401161530546500700e+01
9.865223364292629994e+05,2.001156515405484533e+05,8.787338211678605404e+00,6.377680496989992953e+00,2.222098319371287189e+01
9.866666673596024048e+05,2.000989605941776535e+05,7.261818058899055295e+00,2.962824485303837463e+00,1.375515023360739342e+01
9.865872336302333279e+05,2.006864029151286813e+05,1.373512296383496611e+01,6.055431212475987923e-01,1.600938262989098959e+01
9.867268199805092299e+05,2.006317767908248934e+05,1.496390643212395410e+01,3.626963758225114631e+00,2.313929532633242658e+01
9.867033347071073949e+05,2.009983856103529106e+05,6.891121346567547157e+00,3.598694942715932932e+00,1.484720454287056235e+01
9.868541496908318950e+05,2.000207376887252613e+05,6.761768953098584056e+00,1.082949660368707434e+00,9.240830131995791064e+00
9.868489536879981169e+05,2.005754312136498338e+05,1.318780660835596663e+01,4.764428501568536145e-01,1.449265648496437997e+01
9.868440212552580051e+05,2.009418455329888093e+05,7.600368226735167987e+00,6.417296696064013872e+00,2.165632684263607999e+01
9.869728233768432401e+05,2.008914738784081128e+05,7.898213116035198489e+00,3.677468687193246488e+00,1.602564182314356245e+01
9.860727068913182011e+05,2.012492599231887143e+05,7.787317378789984978e+00,1.087041752310727993e+01,3.194570106771519491e+01
9.863016644501041155e+05,2.011608638979105453e+05,5.363757675840166605e+00,4.840201237806069479e+00,1.591170787155428101e+01
9.862000602812508587e+05,2.015892247491339222e+05,2.363559576836651743e+00,5.794306666673028516e+00,1.422287882751974131e+01
9.864277290176845854e+05,2.015004156783954822e+05,1.118695887346780937e+00,3.014029233416417597e+00,8.147400629047966802e+00
9.865268790802028961e+05,2.010691298788006825e+05,6.739688563453958281e+00,8.034348193631700719e-01,8.656304094211566991e+00
9.866615223146929638e+05,2.014056998621427920e+05,1.159998455463873812e+00,2.975286673498248380e+00,7.631481295045518642e+00
9.865975440772646107e+05,2.019515926909684495e+05,6.098160640883781625e+00,7.505273188002049345e+00,2.244884659817964589e+01
9.868419007271031151e+05,2.013358884867363668e+05,2.653533965607333567e+00,5.963921218408549940e+00,1.340419041091012708e+01
9.868409590975681785e+05,2.018736751821791986e+05,1.625858550031506766e+01,-1.352482608224837346e+00,1.398181590965586096e+01
9.869782131539968541e+05,2.012792000843439600e+05,2.868079914160335253e+00,7.996615379004694546e+00,2.231074256256851029e+01
9.860421419459395111e+05,2.021807235417940246e+05,9.965283959040219131e+00,-3.516716315767091317e+00,1.260138583108101118e+00
9.861290873414136004e+05,2.024714057652396732e+05,1.325921940581327085e+01,-7.049430183115648063e+00,3.748080007525127044e+00
9.861967939728045603e+05,2.027089577087766665e+05,4.981216522778163736e+00,-1.746589942278501173e+00,6.175770290221377357e-01
9.862392530678162584e+05,2.020640902145751461e+05,1.402159818431494820e+01,-5.493391443991463063e+00,2.152204704455416895e+00
9.863663348203737987e+05,2.023164480156829813e+05,nan,nan,nan
9.864104187678088201e+05,2.020094149308628694e+05,5.521484393026299564e+00,8.554569015482183403e+00,2.413175267332372442e+01
9.865402376514138887e+05,2.025084619447170699e+05,6.632877981615585838e+00,4.850287709883533971e+00,1.710436906669475121e+01
9.867625821014115354e+05,2.024969253914137080e+05,1.143591320750471851e+01,2.385068033198219695e+01,6.303521208705198120e+01
9.866785843684918946e+05,2.029454394644961867e+05,nan,nan,nan
9.867865667252113344e+05,2.029164588261422468e+05,6.123493305858903613e-01,2.493956659081486116e+00,2.183015702761411347e+01
9.869606275601489469e+05,2.028353350246534392e+05,1.095431723781221223e+00,2.938211019951122882e+00,7.900890211500099625e+00
9.860669922994524240e+05,2.032039193925575528e+05,8.420916402915050725e-01,2.718767783387084691e+00,8.777806755969198349e+00
9.861757482778902631e+05,2.035942714667067921e+05,5.999450596387180923e+00,-4.933002360768908856e-01,5.400629553900737179e+00
9.862998382302126847e+05,2.030977286539993947e+05,nan,nan,nan
9.863818070761351846e+05,2.033933614208080398e+05,1.534901498928579322e+01,-5.422299954515055198e+00,2.188669263572828427e+00
9.864084746804122115e+05,2.034991384625947103e+05,1.500358569066870373e+01,-4.564905175387883318e+00,1.416847008914752681e+00
9.864633913860722678e+05,2.036732531104139052e+05,7.675570193720909096e+00,-4.451918378289300371e+00,2.582976824169667562e+00
9.865772782850395888e+05,2.032577923308196478e+05,8.234408465501903862e+00,-4.550767648939602950e+00,2.514993795949962418e+00
9.866548170365765691e+05,2.034390460541574867e+05,nan,nan,nan
9.865043270547097782e+05,2.038870190949495300e+05,6.716894291914421444e+00,-3.994486835056461072e+00,2.385228979634093083e+00
9.868251598005680135e+05,2.031774850429477519e+05,1.083398451441905230e+01,-1.794213681053345777e+00,8.848360656741522945e+00
9.869000464786785888e+05,2.033534336735225806e+05,1.669891922155014541e+01,-3.993194288590535823e+00,1.174550609832575887e+01
9.860719617595085874e+05,2.041619579521231935e+05,1.005805624002790744e+01,-2.874141926483841480e+00,7.892830951579192345e+00
9.861752041839748854e+05,2.044915771746482642e+05,2.236706125129031975e+01,-3.422397841592058398e+00,1.891487474035150740e+01
9.863828444323673612e+05,2.044235286517654895e+05,nan,nan,nan
9.866122299307860667e+05,2.042173408586189908e+05,1.719467733771079736e+02,-9.100366895350575192e+01,8.938397931007854424e+01
9.864869452543283114e+05,2.046015671179400524e+05,nan,nan,nan
9.866796583361561643e+05,2.044096798173675488e+05,9.793088707457123121e+00,-5.422866329441656141e+00,3.002880919949102889e+00
9.867869093146112282e+05,2.049321528001619736e+05,1.589005549713946808e+00,6.921866576994697873e+00,3.046390220363016255e+01
9.868181652161154198e+05,2.046331825457132363e+05,1.797753638187491987e+01,4.497727767101447505e+00,2.695967116977396216e+01
9.869833103455496021e+05,2.044844232671398786e+05,1.073634395689994037e+01,-1.925291337777623957e+00,8.255378937456230304e+00
9.869424592291420558e+05,2.048796445664344064e+05,5.077955968556992161e+01,8.569513878727032363e+01,1.717499961587857058e+02
9.861476847585069481e+05,2.050768635459101060e+05,7.061640041929345912e+00,3.767325946489034738e+00,1.054499207812838080e+01
9.861325507853110321e+05,2.056196582012378203e+05,4.891258818584863555e+00,-2.667166604278951025e-01,3.951071013125699860e+00
9.862476582332678372e+05,2.052533851084591006e+05,3.206083351734210396e+01,-3.496689315591993363e+00,5.349580859352219164e+00
9.863844100778499851e+05,2.054433270298902935e+05,1.411032683037015723e+01,-3.641733388183484355e+00,8.474516150171183426e+00
9.864668119041881291e+05,2.056827238173820660e+05,1.297316708206541058e+01,-4.292091985923851993e+00,7.017684562697619199e+00
9.865507960450011306e+05,2.051756048893170082e+05,3.912185894513686435e+01,-4.979421395678987894e-01,1.052153265054847253e+01
9.866949036854568403e+05,2.053147400863094663e+05,2.471283823117350664e+01,-6.977272542810901257e+00,1.258973065361042742e+01
9.865687611317294650e+05,2.058894964538701461e+05,1.363043629533949463e+01,-5.544771955267877139e+00,8.268124460515656082e+00
9.868679973047951935e+05,2.052214375157447066e+05,2.256302549550154879e+01,-5.341790449430216192e+00,2.960212154668414186e+01
9.868946158867871854e+05,2.054256135028521239e+05,9.018173644492074814e+00,4.086641706319416478e+00,4.273361292885320495e+01
9.869271950282257749e+05,2.057134533241435129e+05,7.437000790485150503e+00,-2.131834357292781590e+00,1.119561485959518699e+01
9.869796659626207547e+05,2.059271974326522322e+05,5.720324461917077663e+00,-1.984091872132937473e+00,7.357027751960059980e+00
9.860691998904589564e+05,2.064675291606731480e+05,8.851480424996221785e+00,-1.720941051536062361e-01,7.356790913083840699e+00
9.862319239571264479e+05,2.066862329888821405e+05,1.571337717569762482e+01,-5.838849865470114864e+00,7.569766189999895367e+00
9.863568972146541346e+05,2.069136796906878299e+05,8.137943030931843680e+00,-3.486629587112179407e-01,6.815243966919205754e+00
9.866340887374853482e+05,2.061319633810330124e+05,3.668731128992675838e+00,-8.996529766096579284e-01,6.813198401353078637e+00
9.866848407855017576e+05,2.064163741210049484e+05,1.114921133318152080e+01,-5.166701758176618142e+00,9.018068969941825941e+00
9.867291404942505760e+05,2.066902006467453029e+05,6.027176745399860813e+00,-2.241361236927424283e+00,7.661726744334422357e+00
9.859706808664884884e+05,2.074444060105229437e+05,2.281528344903667360e+01,-1.085748371586014827e+01,9.113377827900634998e+00
9.861357011920005316e+05,2.076791993889210280e+05,9.753463990225155200e+00,-3.514437485680733886e+00,5.345560149959262652e+00
9.862429671130448114e+05,2.079270673088691547e+05,1.326814497834670270e+01,-5.585874334186455847e+00,6.250312463039918498e+00
9.864513231203906471e+05,2.071881077284766070e+05,2.280948176670552030e+01,-5.367414026923526649e+00,1.422445130163891669e+01
9.866808195883858716e+05,2.070514901689596009e+05,2.532624143106535541e+01,-1.306707938963062787e+01,6.742068135707190990e+00
9.866332262775194831e+05,2.074094315458067285e+05,1.046764394633489559e+01,5.527819796725724766e-01,1.114528415397561822e+01
9.868128264877236215e+05,2.069564922618899145e+05,2.636106445068502069e+01,-1.110645427897226867e+01,1.677382371466079647e+01
9.867638773794730660e+05,2.076353864474434813e+05,6.980138538172683482e+00,3.362526482612203882e+00,1.155818943807187793e+01
9.869019136777326930e+05,2.078461611809966853e+05,1.160126373031915570e+01,-2.130213162237460711e+00,1.069942712442501964e+01
9.863095552487367531e+05,2.081515628061781172e+05,9.043618659352942402e+00,-3.426210850253786244e+00,4.648114478383976511e+00
9.864339434313041857e+05,2.084344311129135895e+05,1.197436907212483703e+01,-5.045766705491216086e+00,5.680770915459462778e+00
9.865025379982811864e+05,2.086193289012598107e+05,7.877459976322415791e+00,-2.666274104715598892e+00,4.592491584816255745e+00
9.865782364939950639e+05,2.088601828665395151e+05,7.779575540595931038e+00,-2.276409061324385696e+00,4.923859016132390742e+00
9.867185056985530537e+05,2.090657992534725927e+05,7.572573176852982257e+00,-2.341438188503169204e+00,4.698342554647223501e+00
9.869755899848584086e+05,2.080796888227650779e+05,6.890882647822679452e+00,-2.416107765226638726e+00,8.394955354605315279e+00
9.861433619946005056e+05,2.096824522762457491e+05,1.024672184808819964e+01,-4.396802081003728269e+00,4.746394759584621426e+00
9.861927589807363693e+05,2.099492427929518162e+05,2.366366329857656936e+01,-1.152651873680770578e+01,9.209501664929211628e+00
9.870474194416182581e+05,2.005259205837104528e+05,5.493103863699157330e+01,-1.688810750741893685e+01,2.437248621668384629e+01
9.871653338148038602e+05,2.008211553103201441e+05,7.860429004456185531e+00,2.808433845763432579e+00,1.402607099453556394e+01
9.872310326167945750e+05,2.003032990261595114e+05,7.320142143494256004e+01,-2.339395854366476968e+01,3.175731699982921086e+01
9.874058610730896471e+05,2.007799649093374319e+05,1.180030838349022204e+01,4.778613076738517762e+00,2.226362688147242253e+01
9.874600590975168161e+05,2.002482294260537601e+05,1.473876637391159328e+01,-3.429466341024792975e+00,8.738702349666963798e+00
9.876331352480330970e+05,2.007000484410076460e+05,1.472479505310118597e+01,-2.095040413276116897e+00,9.827632454321431510e+00
9.876961876957284985e+05,2.001909819008655613e+05,9.903008574507834894e+00,-2.278183453906733380e+00,5.040868450301144499e+00
9.877124232974017505e+05,2.009833763806431671e+05,1.314540657666835921e+00,3.649854617755098563e+00,1.018234993124603882e+01
9.878370688658914296e+05,2.005306102589960210e+05,7.474436969988889956e+00,6.159554742484030232e-01,8.914059851640265819e+00
9.878972891392373713e+05,2.001387971020861878e+05,1.285744245016940646e+01,2.089915316709277437e+00,1.882051593955235802e+01
9.879702149297313299e+05,2.008674809268520621e+05,nan,nan,nan
9.871052392688916298e+05,2.012279366723500134e+05,1.578546170472669319e+00,4.042428448312509914e+00,1.035219145135321561e+01
9.870367375543520320e+05,2.018242049619369209e+05,9.121348909283208073e+00,4.047467220210442029e+00,1.814745378861536906e+01
9.871735854434606154e+05,2.017763929647545447e+05,8.407992444010476518e+00,6.403530673826089981e+00,2.318865754426495940e+01
9.872991657115842681e+05,2.011513130390526203e+05,1.243235873465453611e+00,3.188883217560274375e+00,8.179447694389970991e+00
9.872969633106749970e+05,2.017158275307864824e+05,7.742407080192398539e+00,6.231267924025142513e+00,2.125224701271586980e+01
9.874823697798969224e+05,2.016165659458106675e+05,6.014716546711507128e+00,3.105548601476641579e+00,1.298384692984777544e+01
9.875195198131266516e+05,2.010624762188252935e+05,2.442304908801304464e+00,6.209625129155861956e+00,1.578813941449375591e+01
9.876994649988246383e+05,2.015254048331287631e+05,6.552477923993961006e+00,4.633872601645512290e+00,1.660772091878373757e+01
9.878349693811199395e+05,2.018751568001658306e+05,1.229725865303220722e+01,2.304001008011904439e+00,1.736721672324609855e+01
9.879130927685506176e+05,2.014283680514160951e+05,5.644475331217574166e+00,1.504810622916179508e+00,9.136287655560579424e+00
9.870269638268322451e+05,2.023782310913308756e+05,1.455890661507827843e+01,4.301661231187619450e+00,2.384314680293693556e+01
9.871723277514802758e+05,2.027526059539841954e+05,nan,nan,nan
9.872108664836151293e+05,2.021386727000389947e+05,1.437807219086564992e+01,2.855627358174787034e+01,7.953378638716559124e+01
9.872918308334578760e+05,2.021014158123836096e+05,7.742097350692366042e+00,5.231257352910089864e+00,2.256810185261302593e+01
9.873971461543615442e+05,2.026607156421348045e+05,6.617171255783669892e+01,2.591620405421384632e+01,1.018523681573393844e+02
9.874456190195451491e+05,2.020953369248800445e+05,6.524263843469172208e+00,2.646700552406781259e+00,1.213045597990192093e+01
9.874562945182811236e+05,2.028047019698646909e+05,4.602927706891975390e+01,-2.155418278684572186e+01,2.067776890838757708e+01
9.876349541331256041e+05,2.020312251012622146e+05,6.441735126592295302e+00,3.246187012235607572e+00,1.385101918300141399e+01
9.875753895724111935e+05,2.025898283890631574e+05,2.566353728561520331e+00,6.483359286992096848e+00,1.638767366681222271e+01
9.878212811976821395e+05,2.024956713190527807e+05,9.065396061573158804e+00,2.350594040240429905e+01,6.200333288738122661e+01
9.870887251848664600e+05,2.036504363111270650e+05,2.297798809335635895e+01,-6.672230872170143989e+00,1.497194842597779463e+01
9.871116250189167913e+05,2.038892758016628504e+05,1.334818132259808543e+01,-4.731294561899657580e+00,7.503696392143517357e+00
9.876621879202597775e+05,2.030123652710695460e+05,1.940725572336276628e+01,-2.966217972946641801e+00,1.516216167213788957e+01
9.877147769702255027e+05,2.032676078860849957e+05,1.932980734917464360e+01,8.055911376993890594e-01,2.047039778831348400e+01
9.879480231509539299e+05,2.034419891980391985e+05,3.837390718920821797e+01,-1.252173496104712136e+01,2.292341117264417960e+01
9.880119587707781466e+05,2.036847450543838204e+05,9.835323904109406712e+00,-2.349679765738742709e+00,6.798007896151793794e+00
9.871843100801677210e+05,2.047592830289141275e+05,1.131937628430994813e+01,-3.377728804708242105e+00,7.216156056290637721e+00
9.873054105680456851e+05,2.040621063282786927e+05,1.573065973108020188e+01,-6.241199047665985766e+00,7.843181500355213664e+00
9.875462800682215020e+05,2.042178903826231835e+05,8.397047663774868553e+00,-8.421441665352741301e-01,7.375045705373125315e+00
9.876153072369393194e+05,2.044703179062999261e+05,1.156804124922502375e+01,-3.433820094583863725e+00,7.397850608738896661e+00
9.877089228414142272e+05,2.046954532469695259e+05,1.214913923363243420e+01,-4.912007526200066643e+00,6.107975331356841231e+00
9.878580577126384014e+05,2.048931583934520895e+05,8.088081742311381106e+00,-2.383800627481679424e+00,5.196371024446416520e+00
9.870423561805154895e+05,2.051140865986452554e+05,7.935231372271283590e+01,-2.772889155819406071e+01,3.967451565367830568e+01
9.869914169024830917e+05,2.053391687005367130e+05,9.699801500193094839e+00,-5.456672858607181098e+00,3.070130644859450086e+00
9.870732172630082350e+05,2.055153076746542938e+05,nan,nan,nan
9.871158417270826176e+05,2.051704242099041003e+05,1.199049130246684136e+01,8.160914735284334753e+00,1.217086760005369861e+01
9.871815625606796239e+05,2.053079456067548890e+05,2.043425998149427159e+01,2.580212384400359937e+00,2.360616648643852500e+01
9.872959161067934474e+05,2.055089394942210638e+05,1.977025558638139913e+01,-3.157238429907913702e+00,1.620848558163232767e+01
9.872918003660266986e+05,2.051898189611326670e+05,2.187925921081547997e+01,-5.228705868035643078e+00,3.234245762791857270e+00
9.873505934847866884e+05,2.057451318346573680e+05,1.050253417289176561e+01,1.867952462907459976e+00,1.293054468787343758e+01
9.876261686419098405e+05,2.055740513583915599e+05,1.006534907676497248e+01,-5.572681063363739362e+00,3.085315851143014321e+00
9.875238752529888880e+05,2.059562182831394894e+05,1.091425084659308986e+01,4.775983422548462975e+00,1.694089220273099272e+01
9.877160801126189763e+05,2.052745070265667455e+05,2.239237565375983507e+01,-7.241241119867889431e+00,4.454287114865930874e+00
9.878081025624310132e+05,2.058576609837474534e+05,4.657555162913857849e+00,-2.580004403154226189e+00,1.429166695623461214e+00
9.879760995206027292e+05,2.050994675212648581e+05,1.436053133790314362e+01,-4.324919344566334090e+00,8.911670161583582939e+00
9.870008836722999113e+05,2.062825457312331419e+05,8.391705147751013172e+00,-3.360192824105677545e+00,9.840115022879897921e+00
9.870533694774440955e+05,2.065277947379173711e+05,6.130213180403615070e+00,-3.022263696853731307e+00,1.305579895326459905e+01
9.870688716898637358e+05,2.068300606114334369e+05,2.432617539594866329e+01,-1.528420658897656637e+01,2.724623833990738575e+01
9.874369484635085100e+05,2.066434102360599791e+05,5.020455191799393901e+01,-2.157989874971448074e+01,2.339860479737041743e+01
9.875014494906669715e+05,2.069303858466173115e+05,8.611018309323233311e+00,3.187639915343834507e-01,9.086643794695635989e+00
9.877560810592438793e+05,2.061585276006269269e+05,1.042000235141585307e+01,9.167858268209818640e-01,1.151425399719783726e+01
9.878920789603604935e+05,2.063617503560790792e+05,3.219803456770107886e+01,-6.726175488297890581e+00,2.373440821229546316e+01
9.878778124891016632e+05,2.067266311978278682e+05,1.176133839896389155e+01,5.484352373744465936e+00,1.860500201869042414e+01
9.869061031332586426e+05,2.071211889538893593e+05,7.698360209317810288e+00,7.314997567777031584e+00,7.824192468585358107e+00
9.871158396190714557e+05,2.071233035904205462e+05,4.088942587606306489e+01,-1.263758626262259455e+01,4.893233444591581360e+01
9.871572433525017696e+05,2.073892049072522786e+05,8.452875135239768412e+00,-4.865333550827426023e+00,2.803711813443511058e+00
9.873103129616794176e+05,2.076521670350225468e+05,9.356096140053134391e+00,-5.880892669681911045e+00,3.698479428957172743e+00
9.874086312849520473e+05,2.078368861047954415e+05,6.879103421277966035e+00,-3.886056346496535419e+00,2.195520711374287171e+00
9.876266821981284302e+05,2.071572188372133242e+05,1.568003811895229660e+01,1.256568217094660511e+01,3.119169398037394814e+01
9.877068010621009162e+05,2.079143984406386735e+05,1.795395589039138784e+01,-9.838411197055025426e+00,5.391511031393179110e+00
9.877486181953777559e+05,2.073758526069103973e+05,1.629303565467962756e+01,1.303328053676472287e+01,3.244966761630940510e+01
9.878713316539687803e+05,2.075827077711941674e+05,9.324166625793131047e+00,-1.059472363387641974e-01,9.132388679399534581e+00
9.880024171459624777e+05,2.077818941798453743e+05,2.218870963095461590e+01,3.287714747840817520e-01,2.307988212291859753e+01
9.870378586209574714e+05,2.082841274330220476e+05,1.987261665977665004e+01,-9.284848854048345146e+00,1.438559395053488643e+01
9.872223544130830560e+05,2.085730151739220310e+05,7.971365740980845160e+00,-3.209833759104290252e+00,7.999625685144996723e+00
9.872461588376098080e+05,2.088129856059899321e+05,1.167734056753332261e+01,-5.487953592513497902e+00,8.003308372952281147e+00
9.875262747904919088e+05,2.080530551972358953e+05,7.130726855795948893e+00,-3.679840105839323083e+00,1.899038243043128071e+00
9.876441324098452460e+05,2.082601223712526844e+05,7.000240584969205315e+00,-3.710239209167012220e+00,1.968258255286193803e+00
9.877529486825927161e+05,2.082068503419850895e+05,1.220936189734944577e+01,-6.486148255213553426e+00,3.445906857186268102e+00
9.877623662099931389e+05,2.084640746091861802e+05,8.960821237525021132e+00,-4.912069409094937278e+00,2.700264953455941974e+00
9.878208181937073823e+05,2.081737675930192054e+05,2.217702340360697733e+01,-1.220069308024702792e+01,6.712357450568673833e+00
9.879191350746160606e+05,2.081024328280794143e+05,3.581010082762036717e+01,-1.354020719595759381e+01,1.950765265028583784e+01
9.878869163065188332e+05,2.083891752804815478e+05,1.311053904190839603e+01,-7.223026476097888171e+00,3.979455803114936074e+00
9.878413071136061335e+05,2.086057580335499079e+05,nan,nan,nan
9.879141930555100553e+05,2.087391870899668429e+05,9.406454136219325690e+00,-4.852122209154089205e+00,2.503894206200591999e+00
9.879919681587305386e+05,2.085253216974347306e+05,nan,nan,nan
9.880967618754825089e+05,2.086635588692065503e+05,1.944688362694145312e+01,-1.079031278536356808e+01,5.987300493458763029e+00
9.868267308465127135e+05,2.093025998541837034e+05,1.226272109054890613e+01,-4.809946621259984845e+00,6.204059865789334438e+00
9.872389423047968885e+05,2.090686786302323744e+05,1.785931259525554893e+01,-7.134336820174753235e+00,1.537380377993566150e+01
9.869244576049695024e+05,2.095206707438794838e+05,3.352909878806317323e+01,-1.618841164048112802e+01,1.330689441407217721e+01
9.873166956403602380e+05,2.093703567232998903e+05,1.139700387624737665e+01,-2.045393928872737188e+00,2.213056895438633376e+01
9.871686196295232512e+05,2.095819873195369728e+05,2.346790266832481375e+00,4.153691869967699901e+00,7.364694154557202666e+00
9.874151630435924744e+05,2.097157200287229207e+05,3.587158519881984198e+00,3.054054181743727003e+00,1.699529688888920731e+01
9.870158547849042807e+05,2.097201526958292525e+05,1.409768482282582447e+01,-7.834396399285064483e+00,4.354740926016863689e+00
9.871159345089221606e+05,2.100280389671649609e+05,9.229552583720820991e+00,-4.019982579842269033e+00,1.097108491634696747e+01
9.874835500610572053e+05,2.098806336041648465e+05,5.204402990131731244e+00,7.432704663370766074e-01,6.242211403585010920e+00
9.876021089361001505e+05,2.090471873551361496e+05,1.008444646172580228e+01,-5.040225892794163443e+00,3.950294411450642418e+00
9.877180662398744607e+05,2.094561805896973819e+05,5.893976243168250306e+00,8.943114201805892893e-01,6.616663603227734392e+00
9.878374594150319463e+05,2.096598830875680142e+05,1.241350338960330291e+01,-5.343523589314030930e-01,1.120404725398216428e+01
9.879606431472218828e+05,2.098890350878843747e+05,1.507127729061040888e+01,-3.512642619586993309e+00,1.080751564428160805e+01
9.880602976422511274e+05,2.004296853832936904e+05,1.109043962823104401e+01,-7.344903203117529866e-01,9.300406587335567465e+00
9.881628869174678111e+05,1.999998894052697578e+05,9.019250668690181882e+00,-3.568153742220056213e+00,1.411653676577607097e+00
9.881088613661767449e+05,2.006546872001256852e+05,2.963649532161602984e+00,7.331948896699882035e+00,1.814468175610015166e+01
9.881752196324812248e+05,2.007675845805013378e+05,nan,nan,nan
9.881900146852957550e+05,2.008054281355408020e+05,7.793666808243320077e+01,-3.708142509913840001e+01,1.772179403800105035e+01
9.882713427022945834e+05,2.003408067921633483e+05,1.134300025046842819e+01,-4.548934891319128759e+00,1.824342077447791421e+00
9.884444144104631850e+05,2.005257731038350903e+05,2.810396414106005381e+01,-1.110862310077140336e+01,4.390921140740298156e+00
9.884702314231754281e+05,2.006494612960015074e+05,nan,nan,nan
9.885347707642004825e+05,2.008228524211826152e+05,1.912664768097243240e+01,2.534160634416044555e+00,2.482410592987376674e+01
9.885641591127393767e+05,2.002274012727260415e+05,1.679051358617927647e+01,-4.795512384253450833e+00,6.575650459967947725e+00
9.886215737268452067e+05,2.004366280185833166e+05,3.051992310567151989e+01,-8.514218835469531399e+00,1.275030442434933420e+01
9.886688044444790576e+05,2.005669145515742712e+05,1.195334492609668064e+00,2.950372314836021914e+00,7.333638368027425081e+00
9.887132381849408848e+05,2.007447654501408397e+05,1.925229640548125687e+01,-3.421080580320334352e+00,1.084382913081491218e+01
9.887632502724092919e+05,2.001464789581552905e+05,1.298122737138162464e+01,1.618545808532797947e+00,1.305567490027599575e+01
9.888514308624165133e+05,2.003416543835661141e+05,3.014596670497230591e+01,-8.213024811878449682e+00,1.197690835536459453e+01
9.888982886827744078e+05,2.004749371172687388e+05,8.143891973105954474e-01,2.552467393876522994e+00,8.005338845643342083e+00
9.889283793925768696e+05,2.005841149422008311e+05,5.380844900993911750e+01,-1.472841028347532166e+01,1.351170361814634902e+01
9.880918089306274196e+05,2.018616489745377039e+05,1.333558680309153743e+01,-1.271773388330085686e+00,1.079408974867857651e+01
9.881235432986028027e+05,2.012703038932594063e+05,7.534451281758690833e+00,4.114779215153632763e-01,8.784059288482893635e+00
9.883831111482717097e+05,2.012404668378821807e+05,6.629145209997165722e+00,3.095136152336875668e+00,1.345592811111043829e+01
9.883419578203074634e+05,2.018265830503161706e+05,1.255789737267307160e+01,-1.566798451616433940e+00,9.423138293280059585e+00
9.885610804201602004e+05,2.017001157530249038e+05,9.020658197884630525e+00,2.233825258257689850e+00,1.386747254116805905e+01
9.886059270815154305e+05,2.011263742862181098e+05,6.735050317906345896e+00,1.682979758742352061e+00,1.027652400730566207e+01
9.887092417027821066e+05,2.013948617718521855e+05,1.755649807325753597e+00,4.825720476765988032e+00,1.326436401081075545e+01
9.887702966196320485e+05,2.016677273087617941e+05,1.444736700064280654e+01,6.152601935999190808e+00,2.967418669335429726e+01
9.888454522875981638e+05,2.010656994379560056e+05,6.943458299847688586e+00,3.063833832089515319e+00,1.371414696670625943e+01
9.880341234351475723e+05,2.024121585924554674e+05,3.337821808805081947e+00,8.788886280416564389e+00,2.326507509166801313e+01
9.880657895717426436e+05,2.025059954377267859e+05,2.375642113133953259e+01,2.822099508891271480e+00,2.173955792047205549e+01
9.881683584151670802e+05,2.026471398089452996e+05,3.091234952955975501e+01,-1.111251407774180855e+01,1.717892100450888293e+01
9.882953062775203725e+05,2.023012948227359448e+05,1.838521385138671471e+00,4.506419540034232618e+00,1.106340369599865703e+01
9.884128685652035056e+05,2.028677704823003733e+05,2.418799591331888266e+01,4.376495057286445167e+00,2.959943575501204904e+01
9.884983722961973399e+05,2.022208083150415041e+05,1.154406483304807107e+00,2.953549823642380279e+00,7.556972253927528804e+00
9.887137422721033217e+05,2.021372360117644130e+05,1.533989326374976203e+00,3.286527970938879939e+00,7.178613718390151277e+00
9.888288127177749993e+05,2.023827748311179457e+05,4.764816393643043568e+01,-2.122898016652884579e+01,2.148303351032545194e+01
9.889635408919207985e+05,2.020382250094062765e+05,1.168961701139426879e+00,3.006716461312566313e+00,7.733767908322170648e+00
9.889460179941410897e+05,2.025601170668955019e+05,2.430946097795843386e+01,-8.280630591558516329e+00,1.391394730287361448e+01
9.880688053515409119e+05,2.039277806270410947e+05,1.399827951468002318e+01,-6.063761794080410716e+00,6.384070982144520734e+00
9.884212875790357357e+05,2.031748236181134416e+05,2.900282502739203849e+01,-7.309731171743563571e+00,2.010310951195417672e+01
9.885412237418761943e+05,2.033892735629918752e+05,6.516533927788146663e+00,2.351393517507096576e+00,9.495964966429026433e+00
9.887035264424774796e+05,2.035788311129628855e+05,1.835521654401010494e+01,-6.742010796407065243e+00,9.851480451287061513e+00
9.888242746954984032e+05,2.037955686427159817e+05,8.225948617343121327e+00,-1.148115587361733470e+00,6.770171721029711875e+00
9.881939556610062718e+05,2.041427911064966174e+05,7.497373752601472319e+00,-2.456363612696769838e+00,4.385936212197818485e+00
9.882637037828369066e+05,2.043799158310990024e+05,2.032958902434483051e+01,-9.275948417293330195e+00,8.671775312155519444e+00
9.883048884875746444e+05,2.046506692676078528e+05,8.173200508049191626e+00,-1.645742209177102344e+00,6.072329080172765181e+00
9.885491214913249714e+05,2.048022056650258310e+05,1.030811949899761970e+01,-3.418004699659621171e+00,6.075082178849791070e+00
